firm_name,year,successful_investments,out_of_business,corporate_venture_firm,monetary_size_deals_year_usdmn,early_stage_investor,first_investment_year,venture_firm_industry,venture_firm_location
Canaccord Capital,2010,0,0,0,10.09,0,2006,Other Tech,USnonCA
Canaccord Capital,2014,0,0,0,12,0,2006,Other Tech,USnonCA
Canada Economic Development,2011,0,1,0,.91000003,1,2006,Internet,Other
Canadian Medical Discoveries Fund Inc.,2000,0,0,0,28.6,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2001,0,0,0,72.199997,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2002,0,0,0,17,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2003,0,0,0,27,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2004,0,0,0,72.879997,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2005,0,0,0,42.849998,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2006,0,0,0,88.949997,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2007,0,0,0,129.61,0,2000,Medical,California
Canadian Medical Discoveries Fund Inc.,2008,0,1,0,146.87,0,2000,Medical,California
Canadian Pacific Railway Pension Plan,2003,0,1,0,10,1,2003,Software,California
Canal Partners,2012,0,0,0,,1,2008,Medical,USnonCA
Canal Plus,2013,0,0,0,26,0,2013,Other Tech,California
Canary Venture Partners,2011,0,1,0,1.5,0,2011,Software,USnonCA
Canbank Venture,2003,0,0,0,,0,2002,Other,Asia
Canbank Venture,2007,0,0,0,,0,2002,Other,Asia
Canbank Venture,2011,0,0,0,,0,2002,Other,Asia
Canbank Venture,2012,0,0,0,3.6800001,0,2002,Other,Asia
Canbank Venture,2013,0,0,0,6.4200001,0,2002,Other,Asia
Canbank Venture,2014,0,0,0,4.1300001,0,2002,Other,Asia
Candle Partners,2013,0,0,0,6.0999999,1,2013,Internet,Europe
Candover Investments,2000,0,0,0,21.700001,0,2000,Other,USnonCA
Candover Investments,2005,0,0,0,5.0999999,0,2000,Other,USnonCA
Candover Investments,2013,0,0,0,,0,2000,Other,USnonCA
Cane Investments,2014,0,0,0,2.3,1,2014,Other,California
Canepa Advanced Healthcare,2014,0,0,0,14,0,2014,Medical,Other
Canguro Inversiones,2005,0,0,0,5,1,2005,Other,Asia
Canguro Inversiones,2013,0,0,0,.68000001,1,2005,Other,Asia
CannaVEST Corp.,2013,0,0,0,1.5,1,2013,Medical,USnonCA
Cannell Capital,2010,0,0,0,13.5,0,2010,Software,California
Cannell Capital,2012,0,0,0,,0,2010,Software,California
Cannell Capital,2014,0,0,0,12,0,2010,Software,California
Canon,1998,0,0,0,10,0,1998,Medical,USnonCA
Canon,2002,0,0,0,42.799999,0,1998,Medical,USnonCA
Canon,2010,0,1,0,45.75,0,1998,Medical,USnonCA
Canopy Financial,2008,0,1,0,,0,2008,Medical,USnonCA
Canopy Ventures,2000,0,0,0,8.1000004,1,2000,Other Tech,USnonCA
Canopy Ventures,2001,0,0,0,,1,2000,Other Tech,USnonCA
Canopy Ventures,2005,0,0,0,16.200001,1,2000,Other Tech,USnonCA
Canopy Ventures,2006,0,0,0,11.1,1,2000,Other Tech,USnonCA
Canopy Ventures,2007,0,0,0,1.6,1,2000,Other Tech,USnonCA
Canopy Ventures,2008,0,0,0,7.4000001,1,2000,Other Tech,USnonCA
Canopy Ventures,2009,1,0,0,8.5,1,2000,Other Tech,USnonCA
Canopy Ventures,2010,0,0,0,24,1,2000,Other Tech,USnonCA
Canopy Ventures,2013,0,0,0,,1,2000,Other Tech,USnonCA
Canrock Ventures,2011,0,0,0,,1,2011,Internet,Other
Canrock Ventures,2012,0,0,0,.039999999,1,2011,Internet,Other
Canrock Ventures,2013,0,0,0,.30000001,1,2011,Internet,Other
Canterbury Capital Partners,2006,0,0,0,3.2,1,2006,Other Tech,USnonCA
Canterbury Capital Partners,2007,0,1,0,4.5,1,2006,Other Tech,USnonCA
Canton Venture Capital,2005,0,1,0,,0,2001,Other Tech,Asia
Cantor Ventures,2009,1,0,0,,0,2009,Internet,California
Cantor Ventures,2013,1,0,0,25,0,2009,Internet,California
Canyon Creek Capital,2012,0,0,0,.82999998,1,2012,Software,California
Canyon Creek Capital,2013,0,0,0,7,1,2012,Software,California
Cap Decisif,2004,0,0,0,4.4099998,1,2004,Medical,Europe
Cap Decisif,2005,0,0,0,15.69,1,2004,Medical,Europe
Cap Decisif,2006,0,0,0,60.939999,1,2004,Medical,Europe
Cap Decisif,2007,0,0,0,6,1,2004,Medical,Europe
Cap Decisif,2008,0,0,0,9.9700003,1,2004,Medical,Europe
Cap Decisif,2009,0,0,0,9.6700001,1,2004,Medical,Europe
Cap Decisif,2010,0,0,0,11,1,2004,Medical,Europe
Cap Decisif,2011,0,0,0,6.1200004,1,2004,Medical,Europe
Cap Decisif,2012,0,0,0,11.21,1,2004,Medical,Europe
Cap Decisif,2013,0,0,0,11.02,1,2004,Medical,Europe
Cap Decisif,2014,0,0,0,28.809999,1,2004,Medical,Europe
CapMan,2001,0,0,0,7.9200001,0,2001,Other Tech,Other
CapMan,2003,0,0,0,11.099999,0,2001,Other Tech,Other
CapMan,2006,1,0,0,7.8300004,0,2001,Other Tech,Other
CapMan,2007,1,0,0,11.38,0,2001,Other Tech,Other
CapMan,2008,0,0,0,24.91,0,2001,Other Tech,Other
CapMan,2010,1,0,0,,0,2001,Other Tech,Other
CapMan,2011,1,1,0,,0,2001,Other Tech,Other
CapMan - Other Investment Areas,2002,0,0,0,,0,1995,Software,Other
CapMan - Other Investment Areas,2003,5,0,0,11.599999,0,1995,Software,Other
CapMan - Other Investment Areas,2004,0,0,0,22.860001,0,1995,Software,Other
CapMan - Other Investment Areas,2005,0,0,0,18.389999,0,1995,Software,Other
CapMan - Other Investment Areas,2006,0,0,0,,0,1995,Software,Other
CapMan - Other Investment Areas,2007,0,0,0,21.65,0,1995,Software,Other
CapMan - Other Investment Areas,2008,0,0,0,,0,1995,Software,Other
CapMan - Other Investment Areas,2010,0,1,0,13,0,1995,Software,Other
CapMan - Russia,2006,1,1,0,10.4,0,2006,Medical,Other
CapX Partners,2014,0,0,0,20,0,2012,Other Tech,California
Caparo Group,2007,0,1,0,10,1,2007,Other,Europe
Capdura AG,2006,0,0,0,3.55,0,2006,Medical,Europe
Capdura AG,2008,0,1,0,8.3500004,0,2006,Medical,Europe
Cape Capital,2011,0,1,0,,0,2011,Software,Europe
Cape Natixis,2006,0,0,0,13.55,0,2006,Medical,California
Cape Natixis,2008,0,0,0,23.620001,0,2006,Medical,California
Cape Natixis,2011,0,1,0,7,0,2006,Medical,California
Cape Securities,2005,0,1,0,74,0,2005,Medical,California
Capexit,2004,0,0,0,32.82,0,2002,Other Tech,California
Capexit,2005,0,0,0,,0,2002,Other Tech,California
Capexit,2007,0,0,0,,0,2002,Other Tech,California
Capexit,2013,3,0,0,,0,2002,Other Tech,California
Capgemini Worldwide,2001,0,1,0,14,0,2001,Internet,California
Capida,2014,0,0,0,13.54,0,2014,Other,Europe
Capidea,2010,0,1,0,3.4000001,0,2010,Other Tech,California
Capinfo Company Limited,2006,0,1,0,14.5,0,2006,Software,California
Capital & Croissance,2009,0,1,0,7.8899999,1,2009,Medical,Europe
Capital Alignment Partners,2005,0,0,0,8.5,1,2005,Medical,USnonCA
Capital Alignment Partners,2006,0,0,0,15.8,1,2005,Medical,USnonCA
Capital Alignment Partners,2007,0,0,0,11.7,1,2005,Medical,USnonCA
Capital Alignment Partners,2008,0,0,0,25.299999,1,2005,Medical,USnonCA
Capital Alignment Partners,2009,0,0,0,27,1,2005,Medical,USnonCA
Capital Alignment Partners,2010,0,0,0,2.52,1,2005,Medical,USnonCA
Capital Alignment Partners,2012,0,0,0,,1,2005,Medical,USnonCA
Capital Alignment Partners,2013,0,0,0,16.5,1,2005,Medical,USnonCA
Capital Alignment Partners,2014,0,0,0,5,1,2005,Medical,USnonCA
Capital B!,2014,0,0,0,3.0899999,0,2014,Internet,Europe
Capital Dynamics,2008,0,0,0,140,0,2008,Other Tech,California
Capital Dynamics,2012,0,0,0,40,0,2008,Other Tech,California
Capital Factory,2009,0,0,0,.81999999,1,2009,Internet,USnonCA
Capital Factory,2010,0,0,0,2,1,2009,Internet,USnonCA
Capital Factory,2011,0,0,0,3.5,1,2009,Internet,USnonCA
Capital Factory,2012,0,0,0,2.5999999,1,2009,Internet,USnonCA
Capital Factory,2013,0,0,0,6.3500004,1,2009,Internet,USnonCA
Capital Factory,2014,0,0,0,5.5500002,1,2009,Internet,USnonCA
Capital Guardian,2001,0,0,0,30,0,2001,Other Tech,California
Capital Guardian,2003,0,1,0,,0,2001,Other Tech,California
Capital Health Venture Partners,1994,0,1,0,10.8,0,1994,Medical,USnonCA
Capital Indigo,2013,0,0,0,5.5,1,2013,Software,USnonCA
Capital Innovators,2012,0,0,0,1.7,1,2011,Software,USnonCA
Capital International,2001,0,0,0,14.4,0,2001,Other,Asia
Capital International,2002,0,0,0,24.5,0,2001,Other,Asia
Capital International,2007,0,1,0,315.29999,0,2001,Other,Asia
Capital Invest,2013,0,0,0,1,1,2013,Internet,Other
Capital Investors LLC,1998,0,0,0,3,1,1998,Software,USnonCA
Capital Investors LLC,1999,0,0,0,6.1500001,1,1998,Software,USnonCA
Capital Investors LLC,2000,0,1,0,24.5,1,1998,Software,USnonCA
Capital M,2014,0,0,0,.5,1,2014,Internet,USnonCA
Capital Midwest Fund,2010,0,0,0,2.7,0,2010,Medical,USnonCA
Capital Midwest Fund,2011,0,0,0,2,0,2010,Medical,USnonCA
Capital Midwest Fund,2012,0,0,0,38.599998,0,2010,Medical,USnonCA
Capital Midwest Fund,2014,0,0,0,71.5,0,2010,Medical,USnonCA
Capital One,2013,0,0,0,20,0,2012,Other Tech,California
Capital One Financial Corporation,2005,0,0,0,9,1,2005,Internet,USnonCA
Capital One Financial Corporation,2007,0,0,0,13.5,1,2005,Internet,USnonCA
Capital One Financial Corporation,2009,0,0,0,32.400002,1,2005,Internet,USnonCA
Capital One Financial Corporation,2014,0,0,0,1.2,1,2005,Internet,USnonCA
Capital Partners,2005,0,1,0,4.98,0,2005,Other Tech,Europe
Capital Rangers,2010,0,1,0,,0,2010,Medical,Europe
Capital Research Group,1999,0,0,0,25,0,1999,Internet,USnonCA
Capital Research Group,2001,0,1,0,45,0,1999,Internet,USnonCA
Capital Research and Management,2000,0,0,0,553,0,2000,Internet,USnonCA
Capital Research and Management,2003,0,0,0,1.2,0,2000,Internet,USnonCA
Capital Research and Management,2004,0,0,0,33,0,2000,Internet,USnonCA
Capital Research and Management,2005,0,0,0,3.25,0,2000,Internet,USnonCA
Capital Research and Management,2006,0,0,0,40,0,2000,Internet,USnonCA
Capital Research and Management,2007,0,0,0,75,0,2000,Internet,USnonCA
Capital Research and Management,2008,0,0,0,,0,2000,Internet,USnonCA
Capital Research and Management,2009,0,0,0,,0,2000,Internet,USnonCA
Capital Research and Management,2010,0,0,0,,0,2000,Internet,USnonCA
Capital Research and Management,2013,0,0,0,,0,2000,Internet,USnonCA
Capital Resource Partners,1999,0,0,0,12,1,1999,Medical,USnonCA
Capital Resource Partners,2000,0,0,0,,1,1999,Medical,USnonCA
Capital Resource Partners,2005,0,0,0,25,1,1999,Medical,USnonCA
Capital Resource Partners,2006,0,0,0,9.5,1,1999,Medical,USnonCA
Capital Resource Partners,2007,0,0,0,12,1,1999,Medical,USnonCA
Capital Resource Partners,2008,0,0,0,11.4,1,1999,Medical,USnonCA
Capital Resource Partners,2009,0,0,0,24,1,1999,Medical,USnonCA
Capital Resource Partners,2012,0,0,0,12,1,1999,Medical,USnonCA
Capital Risque Fribourg,2013,1,0,0,,0,2013,Other Tech,Europe
Capital Royalty,2014,0,0,0,16.5,0,2012,Medical,California
Capital Southwest Corporation,2000,0,0,0,32,0,2000,Internet,USnonCA
Capital Southwest Corporation,2005,0,0,0,8,0,2000,Internet,USnonCA
Capital Southwest Corporation,2009,0,0,0,6.1999998,0,2000,Internet,USnonCA
Capital Southwest Corporation,2011,0,0,0,6.1999998,0,2000,Internet,USnonCA
Capital Southwest Corporation,2012,0,0,0,10,0,2000,Internet,USnonCA
Capital Sports Ventures,2014,0,0,0,,0,2014,Internet,USnonCA
Capital Stage,2005,0,0,0,6.0300002,1,2005,Other Tech,Europe
Capital Stage,2007,0,1,0,,1,2005,Other Tech,Europe
Capital Stream Inc.,2002,0,1,0,,0,2002,Internet,California
Capital Today,2007,0,0,0,74,0,2007,Internet,Asia
Capital Today,2008,0,0,0,84.370003,0,2007,Internet,Asia
Capital Today,2010,0,0,0,75,0,2007,Internet,Asia
Capital Today,2011,0,0,0,113.63,0,2007,Internet,Asia
Capital Today,2012,0,0,0,60,0,2007,Internet,Asia
Capital Today,2013,0,0,0,51,0,2007,Internet,Asia
Capital Today,2014,0,0,0,7,0,2007,Internet,Asia
Capital Trust Group,2000,0,0,0,24,0,2000,Software,USnonCA
Capital Trust Group,2007,0,0,0,8,0,2000,Software,USnonCA
Capital Trust Group,2008,0,0,0,13.400001,0,2000,Software,USnonCA
Capital Trust Group,2010,0,0,0,8.5,0,2000,Software,USnonCA
Capital Trust Group,2014,0,0,0,,0,2000,Software,USnonCA
Capital Valley Ventures,2003,0,0,0,16,1,2003,Other,California
Capital Valley Ventures,2006,0,1,0,3.8499999,1,2003,Other,California
Capital Ventures International,2006,0,1,0,35,0,2006,Medical,USnonCA
Capital Z Partners,2000,0,0,0,52,0,2000,Other,California
Capital Z Partners,2001,0,1,0,36,0,2000,Other,California
Capital-E,2011,0,1,0,15.13,1,2011,Other Tech,USnonCA
Capital-E Partners,2007,0,0,0,39.939999,0,2007,Other Tech,Europe
Capital-E Partners,2008,0,0,0,20.65,0,2007,Other Tech,Europe
Capital-E Partners,2009,0,0,0,20.209999,0,2007,Other Tech,Europe
Capital-E Partners,2010,0,0,0,37.850002,0,2007,Other Tech,Europe
Capital-E Partners,2011,0,0,0,9,0,2007,Other Tech,Europe
Capital-E Partners,2012,0,0,0,3.55,0,2007,Other Tech,Europe
Capital-E Partners,2013,0,0,0,16,0,2007,Other Tech,Europe
Capital18,2008,0,0,0,23.33,1,2007,Other Tech,Asia
Capital18,2011,0,0,0,,1,2007,Other Tech,Asia
Capital18,2013,0,0,0,,1,2007,Other Tech,Asia
CapitalSource Finance,2005,0,0,0,,0,2002,Medical,California
CapitalSource Finance,2006,0,0,0,,0,2002,Medical,California
CapitalSource Finance,2009,0,0,0,50,0,2002,Medical,California
CapitalSource Finance,2011,0,0,0,20,0,2002,Medical,California
CapitalSource Finance,2013,0,0,0,20,0,2002,Medical,California
CapitalSource Inc.,2013,0,0,0,210,0,2013,Other Tech,USnonCA
CapitalSouth Partners,2007,0,1,0,,0,2007,Other,USnonCA
Capitalaria,2014,0,0,0,7.4299998,0,2014,Other Tech,Europe
Capitalink,2005,0,1,0,3.75,0,2005,Medical,USnonCA
Capitol Broadcasting Company,2005,0,0,0,9.3999996,0,2005,Other Tech,USnonCA
Capitol Broadcasting Company,2007,0,0,0,3,0,2005,Other Tech,USnonCA
Capitol Broadcasting Company,2008,0,0,0,10,0,2005,Other Tech,USnonCA
Capitol Broadcasting Company,2009,0,0,0,10.7,0,2005,Other Tech,USnonCA
Capitol Broadcasting Company,2012,0,0,0,3.25,0,2005,Other Tech,USnonCA
Capitole Angels,2013,0,0,0,.52999997,1,2013,Software,Europe
Capnamic Ventures,2008,0,0,0,,1,2007,Internet,Europe
Capnamic Ventures,2009,0,0,0,4.6199999,1,2007,Internet,Europe
Capnamic Ventures,2010,0,0,0,15.91,1,2007,Internet,Europe
Capnamic Ventures,2011,3,0,0,15.25,1,2007,Internet,Europe
Capnamic Ventures,2012,0,0,0,22.070002,1,2007,Internet,Europe
Capnamic Ventures,2013,0,0,0,18.07,1,2007,Internet,Europe
Capricorn Management,2006,0,0,0,115,1,2006,Internet,California
Capricorn Management,2007,0,0,0,190.64,1,2006,Internet,California
Capricorn Management,2008,0,0,0,40,1,2006,Internet,California
Capricorn Management,2009,0,0,0,69.800003,1,2006,Internet,California
Capricorn Management,2010,0,0,0,49,1,2006,Internet,California
Capricorn Management,2011,2,0,0,72,1,2006,Internet,California
Capricorn Management,2012,1,0,0,41,1,2006,Internet,California
Capricorn Management,2013,0,0,0,85.400002,1,2006,Internet,California
Capricorn Venture Partners,2000,0,0,0,6.0100002,0,2000,Other Tech,Europe
Capricorn Venture Partners,2003,0,0,0,13.98,0,2000,Other Tech,Europe
Capricorn Venture Partners,2004,0,0,0,14.9,0,2000,Other Tech,Europe
Capricorn Venture Partners,2006,0,0,0,18.950001,0,2000,Other Tech,Europe
Capricorn Venture Partners,2007,0,0,0,8.6499996,0,2000,Other Tech,Europe
Capricorn Venture Partners,2008,0,0,0,85.919998,0,2000,Other Tech,Europe
Capricorn Venture Partners,2009,0,0,0,64.450005,0,2000,Other Tech,Europe
Capricorn Venture Partners,2010,0,0,0,33.59,0,2000,Other Tech,Europe
Capricorn Venture Partners,2011,0,0,0,164.69,0,2000,Other Tech,Europe
Capricorn Venture Partners,2012,3,0,0,132.74001,0,2000,Other Tech,Europe
Capricorn Venture Partners,2013,0,0,0,67.970001,0,2000,Other Tech,Europe
Capricorn Venture Partners,2014,0,0,0,92.730003,0,2000,Other Tech,Europe
Capstar Partners,2000,0,1,0,8.54,1,2000,Software,USnonCA
Capstone,2008,1,0,0,,1,2008,Other Tech,Asia
Capstone,2014,0,0,0,1.5,1,2008,Other Tech,Asia
Capstone Capital Partners,2000,0,0,0,17,0,2000,Medical,USnonCA
Capstone Capital Partners,2003,0,0,0,26.5,0,2000,Medical,USnonCA
Capstone Capital Partners,2010,0,1,0,6,0,2000,Medical,USnonCA
Capstone Partners,2013,0,0,0,3,1,2013,Other Tech,Asia
Capstone Ventures,1998,0,0,0,4,1,1998,Internet,California
Capstone Ventures,1999,0,0,0,46,1,1998,Internet,California
Capstone Ventures,2000,0,0,0,10.5,1,1998,Internet,California
Capstone Ventures,2001,0,0,0,20,1,1998,Internet,California
Capstone Ventures,2007,0,1,0,60,1,1998,Internet,California
Capvent,2012,0,0,0,20,0,2012,Other,Asia
Capvest Venture,2000,0,0,0,41.400002,0,2000,Other,USnonCA
Capvest Venture,2004,0,0,0,3.0999999,0,2000,Other,USnonCA
Capvest Venture,2005,0,0,0,11,0,2000,Other,USnonCA
Capvest Venture,2006,0,0,0,5,0,2000,Other,USnonCA
Capvest Venture,2013,0,0,0,,0,2000,Other,USnonCA
Capybara Ventures,2005,0,0,0,6.4000001,0,2005,Other Tech,USnonCA
Capybara Ventures,2006,0,1,0,1.3,0,2005,Other Tech,USnonCA
Capzanine,2009,0,0,0,15.21,0,2009,Other Tech,Europe
Capzanine,2011,0,1,0,,0,2009,Other Tech,Europe
Car4You,2013,0,0,0,,0,2013,Other,Europe
Carbon Trust,2006,0,0,0,24.040001,0,2006,Other,Europe
Carbon Trust,2007,0,0,0,5.5100002,0,2006,Other,Europe
Carbon Trust,2009,0,0,0,3.45,0,2006,Other,Europe
Carbon Trust,2010,0,0,0,9.3100004,0,2006,Other,Europe
Carbon Trust,2013,0,0,0,1.9400001,0,2006,Other,Europe
Carbonite,2012,0,0,0,15,0,2012,Software,California
Cardiac Concepts,2003,0,1,0,14.2,0,2003,Medical,California
Cardiff County Council,2005,0,1,0,1,1,2005,Internet,USnonCA
Cardinal Capital Group,2005,0,1,0,7,0,2005,Medical,USnonCA
Cardinal Equity Partners,2002,0,0,0,14.7,1,2000,Other Tech,California
Cardinal Equity Partners,2004,0,0,0,3.5999999,1,2000,Other Tech,California
Cardinal Equity Partners,2005,0,0,0,6.6300001,1,2000,Other Tech,California
Cardinal Equity Partners,2009,0,1,0,.94999999,1,2000,Other Tech,California
Cardinal Health,1999,0,1,0,10,0,1999,Medical,USnonCA
Cardinal Investment Company,2004,0,0,0,12,0,2004,Medical,USnonCA
Cardinal Investment Company,2006,0,1,0,22.6,0,2004,Medical,USnonCA
Cardinal Partners,2000,0,0,0,30,0,2000,Medical,USnonCA
Cardinal Partners,2001,0,0,0,15,0,2000,Medical,USnonCA
Cardinal Partners,2002,0,0,0,58.650002,0,2000,Medical,USnonCA
Cardinal Partners,2003,0,0,0,88.5,0,2000,Medical,USnonCA
Cardinal Partners,2004,0,0,0,33.5,0,2000,Medical,USnonCA
Cardinal Partners,2005,0,0,0,49,0,2000,Medical,USnonCA
Cardinal Partners,2006,0,0,0,122.02,0,2000,Medical,USnonCA
Cardinal Partners,2007,0,0,0,52.599998,0,2000,Medical,USnonCA
Cardinal Partners,2008,0,0,0,26.299999,0,2000,Medical,USnonCA
Cardinal Partners,2009,0,0,0,26.4,0,2000,Medical,USnonCA
Cardinal Partners,2010,0,0,0,58,0,2000,Medical,USnonCA
Cardinal Partners,2011,0,0,0,158.39999,0,2000,Medical,USnonCA
Cardinal Partners,2012,0,0,0,14,0,2000,Medical,USnonCA
Cardinal Partners,2013,6,0,0,96.099998,0,2000,Medical,USnonCA
Cardinal Partners,2014,0,0,0,187.3,0,2000,Medical,USnonCA
Cardinal Venture Capital,2001,0,0,0,25,0,2001,Software,California
Cardinal Venture Capital,2003,0,0,0,11.400001,0,2001,Software,California
Cardinal Venture Capital,2004,0,0,0,27.5,0,2001,Software,California
Cardinal Venture Capital,2005,1,0,0,93.800003,0,2001,Software,California
Cardinal Venture Capital,2006,0,0,0,67.599998,0,2001,Software,California
Cardinal Venture Capital,2007,1,0,0,108.05,0,2001,Software,California
Cardinal Venture Capital,2008,1,0,0,44.07,0,2001,Software,California
Cardinal Venture Capital,2009,0,0,0,40.700001,0,2001,Software,California
Cardinal Venture Capital,2010,7,0,0,116.7,0,2001,Software,California
Cardinal Venture Capital,2011,3,0,0,415,0,2001,Software,California
Cardinal Venture Capital,2012,0,0,0,73.5,0,2001,Software,California
Cardinal Venture Capital,2013,0,0,0,45,0,2001,Software,California
Care Capital,2001,0,0,0,59.400002,0,2001,Medical,USnonCA
Care Capital,2002,0,0,0,149.55,0,2001,Medical,USnonCA
Care Capital,2003,0,0,0,92,0,2001,Medical,USnonCA
Care Capital,2004,0,0,0,107,0,2001,Medical,USnonCA
Care Capital,2005,0,0,0,61.5,0,2001,Medical,USnonCA
Care Capital,2006,0,0,0,75.620003,0,2001,Medical,USnonCA
Care Capital,2007,0,0,0,35.200001,0,2001,Medical,USnonCA
Care Capital,2008,2,0,0,50.299999,0,2001,Medical,USnonCA
Care Capital,2009,0,0,0,50,0,2001,Medical,USnonCA
Care Capital,2010,0,0,0,154.5,0,2001,Medical,USnonCA
Care Capital,2011,0,0,0,24.5,0,2001,Medical,USnonCA
Care Capital,2012,1,0,0,70,0,2001,Medical,USnonCA
Care Capital,2013,0,0,0,21,0,2001,Medical,USnonCA
Care.com,2012,0,0,0,,0,2012,Other,USnonCA
Caremi Partners,2005,0,1,0,12,0,2005,Medical,Other
Cargill Ventures,2000,0,0,1,16,0,2000,Software,USnonCA
Cargill Ventures,2002,0,0,1,11.1,0,2000,Software,USnonCA
Cargill Ventures,2003,0,0,1,28.5,0,2000,Software,USnonCA
Cargill Ventures,2004,0,0,1,19.699999,0,2000,Software,USnonCA
Cargill Ventures,2005,0,0,1,83.699997,0,2000,Software,USnonCA
Cargill Ventures,2006,0,0,1,93.93,0,2000,Software,USnonCA
Cargill Ventures,2007,0,0,1,58.459999,0,2000,Software,USnonCA
Cargill Ventures,2008,0,0,1,26.950001,0,2000,Software,USnonCA
Cargill Ventures,2009,0,0,1,23,0,2000,Software,USnonCA
Cargill Ventures,2010,0,0,1,46.400002,0,2000,Software,USnonCA
Cargill Ventures,2011,9,0,1,,0,2000,Software,USnonCA
Cargill Ventures,2012,0,0,1,14.37,0,2000,Software,USnonCA
Cargill Ventures,2014,0,0,1,26,0,2000,Software,USnonCA
Carilion Biomedical Institute,2006,0,1,0,5,1,2006,Other Tech,USnonCA
Caring.com,2009,1,1,0,,0,2009,Internet,California
Caris,2010,0,1,0,14.2,0,2010,Other Tech,USnonCA
Carl Zeiss Vision,2002,0,1,0,15,0,2002,Medical,USnonCA
Carlin Ventures,1999,0,0,0,7,0,1999,Other Tech,USnonCA
Carlin Ventures,2000,0,1,0,20,0,1999,Other Tech,USnonCA
Carlyle Group,1998,0,0,0,22,0,1998,Medical,California
Carlyle Group,1999,0,0,0,100.2,0,1998,Medical,California
Carlyle Group,2000,0,0,0,524.01001,0,1998,Medical,California
Carlyle Group,2001,0,0,0,282.63,0,1998,Medical,California
Carlyle Group,2002,0,0,0,153.45,0,1998,Medical,California
Carlyle Group,2003,0,0,0,169.78,0,1998,Medical,California
Carlyle Group,2004,0,0,0,217.05,0,1998,Medical,California
